"row_id","query","mapping","targets_per_query","is_multi_target","entity","predefined_type","contains_npk","contains_precast","contains_insitu","contains_ortbeton","contains_fertigteil"
"9823","IfcWall Stahlbeton Nagelwand C40/50 PRECAST","Baugrubensicherung Nagelwand","1","False","IfcWall","","False","True","False","False","False"
"9824","IfcWall Stahlbeton Rühlwand auskragend","Baugrubensicherung Rühlwand auskragend","1","False","IfcWall","","False","False","False","False","False"
"9825","IfcWall Stahlbeton Rühlwand auskragend Fertigteil","Baugrubensicherung Rühlwand auskragend","1","False","IfcWall","","False","False","False","False","True"
"9826","IfcWall Stahlbeton Rühlwand auskragend INSITU","Baugrubensicherung Rühlwand auskragend","1","False","IfcWall","","False","False","True","False","False"
"9827","IfcWall Stahlbeton Rühlwand auskragend Ortbeton","Baugrubensicherung Rühlwand auskragend","1","False","IfcWall","","False","False","False","True","False"
"9828","IfcWall Stahlbeton Rühlwand auskragend PRECAST","Baugrubensicherung Rühlwand auskragend","1","False","IfcWall","","False","True","False","False","False"
"9829","IfcWall Stahlbeton Rühlwand auskragend C20/25","Baugrubensicherung Rühlwand auskragend","1","False","IfcWall","","False","False","False","False","False"
"9830","IfcWall Stahlbeton Rühlwand auskragend C20/25 Ortbeton","Baugrubensicherung Rühlwand auskragend","1","False","IfcWall","","False","False","False","True","False"
"9831","IfcWall Stahlbeton Rühlwand auskragend C20/25 PRECAST","Baugrubensicherung Rühlwand auskragend","1","False","IfcWall","","False","True","False","False","False"
"9832","IfcWall Stahlbeton Rühlwand auskragend C25/30","Baugrubensicherung Rühlwand auskragend","1","False","IfcWall","","False","False","False","False","False"
"9833","IfcWall Stahlbeton Rühlwand auskragend C25/30 INSITU","Baugrubensicherung Rühlwand auskragend","1","False","IfcWall","","False","False","True","False","False"
"9834","IfcWall Stahlbeton Rühlwand auskragend C25/30 PRECAST","Baugrubensicherung Rühlwand auskragend","1","False","IfcWall","","False","True","False","False","False"
"9835","IfcWall Stahlbeton Rühlwand auskragend C30/37","Baugrubensicherung Rühlwand auskragend","1","False","IfcWall","","False","False","False","False","False"
"9836","IfcWall Stahlbeton Rühlwand auskragend C30/37 Fertigteil","Baugrubensicherung Rühlwand auskragend","1","False","IfcWall","","False","False","False","False","True"
"9837","IfcWall Stahlbeton Rühlwand auskragend C30/37 INSITU","Baugrubensicherung Rühlwand auskragend","1","False","IfcWall","","False","False","True","False","False"
"9838","IfcWall Stahlbeton Rühlwand auskragend C35/45","Baugrubensicherung Rühlwand auskragend","1","False","IfcWall","","False","False","False","False","False"
"9839","IfcWall Stahlbeton Rühlwand auskragend C35/45 Fertigteil","Baugrubensicherung Rühlwand auskragend","1","False","IfcWall","","False","False","False","False","True"
"9840","IfcWall Stahlbeton Rühlwand auskragend C35/45 Ortbeton","Baugrubensicherung Rühlwand auskragend","1","False","IfcWall","","False","False","False","True","False"
"9841","IfcWall Stahlbeton Rühlwand auskragend C40/50","Baugrubensicherung Rühlwand auskragend","1","False","IfcWall","","False","False","False","False","False"
"9842","IfcWall Stahlbeton Rühlwand auskragend C40/50 INSITU","Baugrubensicherung Rühlwand auskragend","1","False","IfcWall","","False","False","True","False","False"
"9843","IfcWall Stahlbeton Rühlwand auskragend C40/50 PRECAST","Baugrubensicherung Rühlwand auskragend","1","False","IfcWall","","False","True","False","False","False"
"9844","IfcWall Stahlbeton Rühlwand gespriesst","Baugrubensicherung Rühlwand gespriesst","1","False","IfcWall","","False","False","False","False","False"
"9845","IfcWall Stahlbeton Rühlwand gespriesst Fertigteil","Baugrubensicherung Rühlwand gespriesst","1","False","IfcWall","","False","False","False","False","True"
"9846","IfcWall Stahlbeton Rühlwand gespriesst INSITU","Baugrubensicherung Rühlwand gespriesst","1","False","IfcWall","","False","False","True","False","False"
"9847","IfcWall Stahlbeton Rühlwand gespriesst Ortbeton","Baugrubensicherung Rühlwand gespriesst","1","False","IfcWall","","False","False","False","True","False"
"9848","IfcWall Stahlbeton Rühlwand gespriesst PRECAST","Baugrubensicherung Rühlwand gespriesst","1","False","IfcWall","","False","True","False","False","False"
"9849","IfcWall Stahlbeton Rühlwand gespriesst C20/25","Baugrubensicherung Rühlwand gespriesst","1","False","IfcWall","","False","False","False","False","False"
"9850","IfcWall Stahlbeton Rühlwand gespriesst C20/25 Ortbeton","Baugrubensicherung Rühlwand gespriesst","1","False","IfcWall","","False","False","False","True","False"
"9851","IfcWall Stahlbeton Rühlwand gespriesst C20/25 PRECAST","Baugrubensicherung Rühlwand gespriesst","1","False","IfcWall","","False","True","False","False","False"
"9852","IfcWall Stahlbeton Rühlwand gespriesst C25/30","Baugrubensicherung Rühlwand gespriesst","1","False","IfcWall","","False","False","False","False","False"
"9853","IfcWall Stahlbeton Rühlwand gespriesst C25/30 INSITU","Baugrubensicherung Rühlwand gespriesst","1","False","IfcWall","","False","False","True","False","False"
"9854","IfcWall Stahlbeton Rühlwand gespriesst C25/30 PRECAST","Baugrubensicherung Rühlwand gespriesst","1","False","IfcWall","","False","True","False","False","False"
"9855","IfcWall Stahlbeton Rühlwand gespriesst C30/37","Baugrubensicherung Rühlwand gespriesst","1","False","IfcWall","","False","False","False","False","False"
"9856","IfcWall Stahlbeton Rühlwand gespriesst C30/37 Fertigteil","Baugrubensicherung Rühlwand gespriesst","1","False","IfcWall","","False","False","False","False","True"
"9857","IfcWall Stahlbeton Rühlwand gespriesst C30/37 INSITU","Baugrubensicherung Rühlwand gespriesst","1","False","IfcWall","","False","False","True","False","False"
"9858","IfcWall Stahlbeton Rühlwand gespriesst C35/45","Baugrubensicherung Rühlwand gespriesst","1","False","IfcWall","","False","False","False","False","False"
"9859","IfcWall Stahlbeton Rühlwand gespriesst C35/45 Fertigteil","Baugrubensicherung Rühlwand gespriesst","1","False","IfcWall","","False","False","False","False","True"
"9860","IfcWall Stahlbeton Rühlwand gespriesst C35/45 Ortbeton","Baugrubensicherung Rühlwand gespriesst","1","False","IfcWall","","False","False","False","True","False"
"9861","IfcWall Stahlbeton Rühlwand gespriesst C40/50","Baugrubensicherung Rühlwand gespriesst","1","False","IfcWall","","False","False","False","False","False"
"9862","IfcWall Stahlbeton Rühlwand gespriesst C40/50 INSITU","Baugrubensicherung Rühlwand gespriesst","1","False","IfcWall","","False","False","True","False","False"
"9863","IfcWall Stahlbeton Rühlwand gespriesst C40/50 PRECAST","Baugrubensicherung Rühlwand gespriesst","1","False","IfcWall","","False","True","False","False","False"
"9864","IfcWall Stahlbeton Rühlwand verankert","Baugrubensicherung Rühlwand verankert","1","False","IfcWall","","False","False","False","False","False"
"9865","IfcWall Stahlbeton Rühlwand verankert Fertigteil","Baugrubensicherung Rühlwand verankert","1","False","IfcWall","","False","False","False","False","True"
"9866","IfcWall Stahlbeton Rühlwand verankert INSITU","Baugrubensicherung Rühlwand verankert","1","False","IfcWall","","False","False","True","False","False"
"9867","IfcWall Stahlbeton Rühlwand verankert Ortbeton","Baugrubensicherung Rühlwand verankert","1","False","IfcWall","","False","False","False","True","False"
"9868","IfcWall Stahlbeton Rühlwand verankert PRECAST","Baugrubensicherung Rühlwand verankert","1","False","IfcWall","","False","True","False","False","False"
"9869","IfcWall Stahlbeton Rühlwand verankert C20/25","Baugrubensicherung Rühlwand verankert","1","False","IfcWall","","False","False","False","False","False"
"9870","IfcWall Stahlbeton Rühlwand verankert C20/25 Ortbeton","Baugrubensicherung Rühlwand verankert","1","False","IfcWall","","False","False","False","True","False"
"9871","IfcWall Stahlbeton Rühlwand verankert C20/25 PRECAST","Baugrubensicherung Rühlwand verankert","1","False","IfcWall","","False","True","False","False","False"
"9872","IfcWall Stahlbeton Rühlwand verankert C25/30","Baugrubensicherung Rühlwand verankert","1","False","IfcWall","","False","False","False","False","False"
"9873","IfcWall Stahlbeton Rühlwand verankert C25/30 INSITU","Baugrubensicherung Rühlwand verankert","1","False","IfcWall","","False","False","True","False","False"
"9874","IfcWall Stahlbeton Rühlwand verankert C25/30 PRECAST","Baugrubensicherung Rühlwand verankert","1","False","IfcWall","","False","True","False","False","False"
"9875","IfcWall Stahlbeton Rühlwand verankert C30/37","Baugrubensicherung Rühlwand verankert","1","False","IfcWall","","False","False","False","False","False"
"9876","IfcWall Stahlbeton Rühlwand verankert C30/37 Fertigteil","Baugrubensicherung Rühlwand verankert","1","False","IfcWall","","False","False","False","False","True"
"9877","IfcWall Stahlbeton Rühlwand verankert C30/37 INSITU","Baugrubensicherung Rühlwand verankert","1","False","IfcWall","","False","False","True","False","False"
"9878","IfcWall Stahlbeton Rühlwand verankert C35/45","Baugrubensicherung Rühlwand verankert","1","False","IfcWall","","False","False","False","False","False"
"9879","IfcWall Stahlbeton Rühlwand verankert C35/45 Fertigteil","Baugrubensicherung Rühlwand verankert","1","False","IfcWall","","False","False","False","False","True"
"9880","IfcWall Stahlbeton Rühlwand verankert C35/45 Ortbeton","Baugrubensicherung Rühlwand verankert","1","False","IfcWall","","False","False","False","True","False"
"9881","IfcWall Stahlbeton Rühlwand verankert C40/50","Baugrubensicherung Rühlwand verankert","1","False","IfcWall","","False","False","False","False","False"
"9882","IfcWall Stahlbeton Rühlwand verankert C40/50 INSITU","Baugrubensicherung Rühlwand verankert","1","False","IfcWall","","False","False","True","False","False"
"9883","IfcWall Stahlbeton Rühlwand verankert C40/50 PRECAST","Baugrubensicherung Rühlwand verankert","1","False","IfcWall","","False","True","False","False","False"
"9884","IfcWall Stahlbeton Schlitzwand 400","Baugrubensicherung Schlitzwand 400","1","False","IfcWall","","False","False","False","False","False"
"9885","IfcWall Stahlbeton Schlitzwand 400 Fertigteil","Baugrubensicherung Schlitzwand 400","1","False","IfcWall","","False","False","False","False","True"
"9886","IfcWall Stahlbeton Schlitzwand 400 INSITU","Baugrubensicherung Schlitzwand 400","1","False","IfcWall","","False","False","True","False","False"
"9887","IfcWall Stahlbeton Schlitzwand 400 Ortbeton","Baugrubensicherung Schlitzwand 400","1","False","IfcWall","","False","False","False","True","False"
"9888","IfcWall Stahlbeton Schlitzwand 400 PRECAST","Baugrubensicherung Schlitzwand 400","1","False","IfcWall","","False","True","False","False","False"
"9889","IfcWall Stahlbeton Schlitzwand 400 C20/25","Baugrubensicherung Schlitzwand 400","1","False","IfcWall","","False","False","False","False","False"
"9890","IfcWall Stahlbeton Schlitzwand 400 C20/25 Ortbeton","Baugrubensicherung Schlitzwand 400","1","False","IfcWall","","False","False","False","True","False"
"9891","IfcWall Stahlbeton Schlitzwand 400 C20/25 PRECAST","Baugrubensicherung Schlitzwand 400","1","False","IfcWall","","False","True","False","False","False"
"9892","IfcWall Stahlbeton Schlitzwand 400 C25/30","Baugrubensicherung Schlitzwand 400","1","False","IfcWall","","False","False","False","False","False"
"9893","IfcWall Stahlbeton Schlitzwand 400 C25/30 INSITU","Baugrubensicherung Schlitzwand 400","1","False","IfcWall","","False","False","True","False","False"
"9894","IfcWall Stahlbeton Schlitzwand 400 C25/30 PRECAST","Baugrubensicherung Schlitzwand 400","1","False","IfcWall","","False","True","False","False","False"
"9895","IfcWall Stahlbeton Schlitzwand 400 C30/37","Baugrubensicherung Schlitzwand 400","1","False","IfcWall","","False","False","False","False","False"
"9896","IfcWall Stahlbeton Schlitzwand 400 C30/37 Fertigteil","Baugrubensicherung Schlitzwand 400","1","False","IfcWall","","False","False","False","False","True"
"9897","IfcWall Stahlbeton Schlitzwand 400 C30/37 INSITU","Baugrubensicherung Schlitzwand 400","1","False","IfcWall","","False","False","True","False","False"
"9898","IfcWall Stahlbeton Schlitzwand 400 C35/45","Baugrubensicherung Schlitzwand 400","1","False","IfcWall","","False","False","False","False","False"
"9899","IfcWall Stahlbeton Schlitzwand 400 C35/45 Fertigteil","Baugrubensicherung Schlitzwand 400","1","False","IfcWall","","False","False","False","False","True"
"9900","IfcWall Stahlbeton Schlitzwand 400 C35/45 Ortbeton","Baugrubensicherung Schlitzwand 400","1","False","IfcWall","","False","False","False","True","False"
"9901","IfcWall Stahlbeton Schlitzwand 400 C40/50","Baugrubensicherung Schlitzwand 400","1","False","IfcWall","","False","False","False","False","False"
"9902","IfcWall Stahlbeton Schlitzwand 400 C40/50 INSITU","Baugrubensicherung Schlitzwand 400","1","False","IfcWall","","False","False","True","False","False"
"9903","IfcWall Stahlbeton Schlitzwand 400 C40/50 PRECAST","Baugrubensicherung Schlitzwand 400","1","False","IfcWall","","False","True","False","False","False"
"9904","IfcWall Stahlbeton Schlitzwand 800","Baugrubensicherung Schlitzwand 800","1","False","IfcWall","","False","False","False","False","False"
"9905","IfcWall Stahlbeton Schlitzwand 800 Fertigteil","Baugrubensicherung Schlitzwand 800","1","False","IfcWall","","False","False","False","False","True"
"9906","IfcWall Stahlbeton Schlitzwand 800 INSITU","Baugrubensicherung Schlitzwand 800","1","False","IfcWall","","False","False","True","False","False"
"9907","IfcWall Stahlbeton Schlitzwand 800 Ortbeton","Baugrubensicherung Schlitzwand 800","1","False","IfcWall","","False","False","False","True","False"
"9908","IfcWall Stahlbeton Schlitzwand 800 PRECAST","Baugrubensicherung Schlitzwand 800","1","False","IfcWall","","False","True","False","False","False"
"9909","IfcWall Stahlbeton Schlitzwand 800 C20/25","Baugrubensicherung Schlitzwand 800","1","False","IfcWall","","False","False","False","False","False"
"9910","IfcWall Stahlbeton Schlitzwand 800 C20/25 Ortbeton","Baugrubensicherung Schlitzwand 800","1","False","IfcWall","","False","False","False","True","False"
"9911","IfcWall Stahlbeton Schlitzwand 800 C20/25 PRECAST","Baugrubensicherung Schlitzwand 800","1","False","IfcWall","","False","True","False","False","False"
"9912","IfcWall Stahlbeton Schlitzwand 800 C25/30","Baugrubensicherung Schlitzwand 800","1","False","IfcWall","","False","False","False","False","False"
"9913","IfcWall Stahlbeton Schlitzwand 800 C25/30 INSITU","Baugrubensicherung Schlitzwand 800","1","False","IfcWall","","False","False","True","False","False"
"9914","IfcWall Stahlbeton Schlitzwand 800 C25/30 PRECAST","Baugrubensicherung Schlitzwand 800","1","False","IfcWall","","False","True","False","False","False"
"9915","IfcWall Stahlbeton Schlitzwand 800 C30/37","Baugrubensicherung Schlitzwand 800","1","False","IfcWall","","False","False","False","False","False"
"9916","IfcWall Stahlbeton Schlitzwand 800 C30/37 Fertigteil","Baugrubensicherung Schlitzwand 800","1","False","IfcWall","","False","False","False","False","True"
"9917","IfcWall Stahlbeton Schlitzwand 800 C30/37 INSITU","Baugrubensicherung Schlitzwand 800","1","False","IfcWall","","False","False","True","False","False"
"9918","IfcWall Stahlbeton Schlitzwand 800 C35/45","Baugrubensicherung Schlitzwand 800","1","False","IfcWall","","False","False","False","False","False"
"9919","IfcWall Stahlbeton Schlitzwand 800 C35/45 Fertigteil","Baugrubensicherung Schlitzwand 800","1","False","IfcWall","","False","False","False","False","True"
"9920","IfcWall Stahlbeton Schlitzwand 800 C35/45 Ortbeton","Baugrubensicherung Schlitzwand 800","1","False","IfcWall","","False","False","False","True","False"
"9921","IfcWall Stahlbeton Schlitzwand 800 C40/50","Baugrubensicherung Schlitzwand 800","1","False","IfcWall","","False","False","False","False","False"
"9922","IfcWall Stahlbeton Schlitzwand 800 C40/50 INSITU","Baugrubensicherung Schlitzwand 800","1","False","IfcWall","","False","False","True","False","False"
"9923","IfcWall Stahlbeton Schlitzwand 800 C40/50 PRECAST","Baugrubensicherung Schlitzwand 800","1","False","IfcWall","","False","True","False","False","False"
"9924","IfcWall PARAPET Beton","Tiefbaubeton | Betonfertigteil normalfest | Betonfertigteil hochfest","3","True","IfcWall","PARAPET","False","False","False","False","False"
"9925","IfcWall PARAPET Beton Fertigteil","Betonfertigteil normalfest | Betonfertigteil hochfest","2","True","IfcWall","PARAPET","False","False","False","False","True"
"9926","IfcWall PARAPET Beton INSITU","Tiefbaubeton","1","False","IfcWall","PARAPET","False","False","True","False","False"
"9927","IfcWall PARAPET Beton Ortbeton","Tiefbaubeton","1","False","IfcWall","PARAPET","False","False","False","True","False"
"9928","IfcWall PARAPET Beton PRECAST","Betonfertigteil normalfest | Betonfertigteil hochfest","2","True","IfcWall","PARAPET","False","True","False","False","False"
"9929","IfcWall PARAPET Beton C12/15","Magerbeton","1","False","IfcWall","PARAPET","False","False","False","False","False"
"9930","IfcWall PARAPET Beton C12/15 INSITU","Magerbeton","1","False","IfcWall","PARAPET","False","False","True","False","False"
"9931","IfcWall PARAPET Beton C16/20","Magerbeton","1","False","IfcWall","PARAPET","False","False","False","False","False"
"9932","IfcWall PARAPET Beton C16/20 INSITU","Magerbeton","1","False","IfcWall","PARAPET","False","False","True","False","False"
"9933","IfcWall PARAPET Beton C20/25","Tiefbaubeton | Betonfertigteil normalfest","2","True","IfcWall","PARAPET","False","False","False","False","False"
"9934","IfcWall PARAPET Beton C20/25 Ortbeton","Tiefbaubeton","1","False","IfcWall","PARAPET","False","False","False","True","False"
"9935","IfcWall PARAPET Beton C20/25 PRECAST","Betonfertigteil normalfest","1","False","IfcWall","PARAPET","False","True","False","False","False"
"9936","IfcWall PARAPET Beton C25/30","Tiefbaubeton | Betonfertigteil normalfest","2","True","IfcWall","PARAPET","False","False","False","False","False"
"9937","IfcWall PARAPET Beton C25/30 Fertigteil","Betonfertigteil normalfest","1","False","IfcWall","PARAPET","False","False","False","False","True"
"9938","IfcWall PARAPET Beton C25/30 INSITU","Tiefbaubeton","1","False","IfcWall","PARAPET","False","False","True","False","False"
"9939","IfcWall PARAPET Beton C30/37","Tiefbaubeton | Betonfertigteil normalfest","2","True","IfcWall","PARAPET","False","False","False","False","False"
"9940","IfcWall PARAPET Beton C30/37 INSITU","Tiefbaubeton","1","False","IfcWall","PARAPET","False","False","True","False","False"
"9941","IfcWall PARAPET Beton C30/37 PRECAST","Betonfertigteil normalfest","1","False","IfcWall","PARAPET","False","True","False","False","False"
"9942","IfcWall PARAPET Beton C35/45","Tiefbaubeton | Betonfertigteil hochfest","2","True","IfcWall","PARAPET","False","False","False","False","False"
"9943","IfcWall PARAPET Beton C35/45 INSITU","Tiefbaubeton","1","False","IfcWall","PARAPET","False","False","True","False","False"
"9944","IfcWall PARAPET Beton C35/45 PRECAST","Betonfertigteil hochfest","1","False","IfcWall","PARAPET","False","True","False","False","False"
"9945","IfcWall PARAPET Beton C40/50","Tiefbaubeton | Betonfertigteil hochfest","2","True","IfcWall","PARAPET","False","False","False","False","False"
"9946","IfcWall PARAPET Beton C40/50 Fertigteil","Betonfertigteil hochfest","1","False","IfcWall","PARAPET","False","False","False","False","True"
"9947","IfcWall PARAPET Beton C40/50 Ortbeton","Tiefbaubeton","1","False","IfcWall","PARAPET","False","False","False","True","False"
"9948","IfcWall PARAPET Beton NPK D","Tiefbaubeton","1","False","IfcWall","PARAPET","True","False","False","False","False"
"9949","IfcWall PARAPET Beton NPK D C20/25 PRECAST","Betonfertigteil normalfest","1","False","IfcWall","PARAPET","True","True","False","False","False"
"9950","IfcWall PARAPET Beton NPK D C40/50 Fertigteil","Betonfertigteil hochfest","1","False","IfcWall","PARAPET","True","False","False","False","True"
"9951","IfcWall PARAPET Beton NPK E","Tiefbaubeton","1","False","IfcWall","PARAPET","True","False","False","False","False"
"9952","IfcWall PARAPET Beton NPK E C30/37 INSITU","Tiefbaubeton","1","False","IfcWall","PARAPET","True","False","True","False","False"
"9953","IfcWall PARAPET Beton NPK E C35/45 INSITU","Tiefbaubeton","1","False","IfcWall","PARAPET","True","False","True","False","False"
"9954","IfcWall PARAPET Beton NPK F","Tiefbaubeton","1","False","IfcWall","PARAPET","True","False","False","False","False"
"9955","IfcWall PARAPET Beton NPK F C20/25 Ortbeton","Tiefbaubeton","1","False","IfcWall","PARAPET","True","False","False","True","False"
"9956","IfcWall PARAPET Beton NPK F C40/50 Ortbeton","Tiefbaubeton","1","False","IfcWall","PARAPET","True","False","False","True","False"
"9957","IfcWall PARAPET Beton NPK G","Tiefbaubeton","1","False","IfcWall","PARAPET","True","False","False","False","False"
"9958","IfcWall PARAPET Beton NPK G C25/30 Fertigteil","Betonfertigteil normalfest","1","False","IfcWall","PARAPET","True","False","False","False","True"
"9959","IfcWall PARAPET Beton NPK G C25/30 INSITU","Tiefbaubeton","1","False","IfcWall","PARAPET","True","False","True","False","False"
"9960","IfcWall PARAPET Beton NPK G C30/37 PRECAST","Betonfertigteil normalfest","1","False","IfcWall","PARAPET","True","True","False","False","False"
"9961","IfcWall PARAPET Beton NPK G C35/45 PRECAST","Betonfertigteil hochfest","1","False","IfcWall","PARAPET","True","True","False","False","False"
"9962","IfcWall PARAPET Mauerwerk","Backstein | Kalksandstein | Betonziegel","3","True","IfcWall","PARAPET","False","False","False","False","False"
"9963","IfcWall PARAPET Naturstein","Natursteinplatte geschnitten | Hartsandsteinplatte | Kalksteinplatte | Kunststeinplatte zementgebunden","4","True","IfcWall","PARAPET","False","False","False","False","False"
"9964","IfcWall PARAPET Stahlbeton","Tiefbaubeton | Betonfertigteil normalfest | Betonfertigteil hochfest","3","True","IfcWall","PARAPET","False","False","False","False","False"
"9965","IfcWall PARAPET Stahlbeton Fertigteil","Betonfertigteil normalfest | Betonfertigteil hochfest","2","True","IfcWall","PARAPET","False","False","False","False","True"
"9966","IfcWall PARAPET Stahlbeton INSITU","Tiefbaubeton","1","False","IfcWall","PARAPET","False","False","True","False","False"
"9967","IfcWall PARAPET Stahlbeton Ortbeton","Tiefbaubeton","1","False","IfcWall","PARAPET","False","False","False","True","False"
"9968","IfcWall PARAPET Stahlbeton PRECAST","Betonfertigteil normalfest | Betonfertigteil hochfest","2","True","IfcWall","PARAPET","False","True","False","False","False"
"9969","IfcWall PARAPET Stahlbeton C20/25","Tiefbaubeton | Betonfertigteil normalfest","2","True","IfcWall","PARAPET","False","False","False","False","False"
"9970","IfcWall PARAPET Stahlbeton C20/25 Fertigteil","Betonfertigteil normalfest","1","False","IfcWall","PARAPET","False","False","False","False","True"
"9971","IfcWall PARAPET Stahlbeton C20/25 Ortbeton","Tiefbaubeton","1","False","IfcWall","PARAPET","False","False","False","True","False"
"9972","IfcWall PARAPET Stahlbeton C25/30","Tiefbaubeton | Betonfertigteil normalfest","2","True","IfcWall","PARAPET","False","False","False","False","False"
"9973","IfcWall PARAPET Stahlbeton C25/30 Ortbeton","Tiefbaubeton","1","False","IfcWall","PARAPET","False","False","False","True","False"
"9974","IfcWall PARAPET Stahlbeton C25/30 PRECAST","Betonfertigteil normalfest","1","False","IfcWall","PARAPET","False","True","False","False","False"
"9975","IfcWall PARAPET Stahlbeton C30/37","Tiefbaubeton | Betonfertigteil normalfest","2","True","IfcWall","PARAPET","False","False","False","False","False"
"9976","IfcWall PARAPET Stahlbeton C30/37 Fertigteil","Betonfertigteil normalfest","1","False","IfcWall","PARAPET","False","False","False","False","True"
"9977","IfcWall PARAPET Stahlbeton C30/37 INSITU","Tiefbaubeton","1","False","IfcWall","PARAPET","False","False","True","False","False"
"9978","IfcWall PARAPET Stahlbeton C35/45","Tiefbaubeton | Betonfertigteil hochfest","2","True","IfcWall","PARAPET","False","False","False","False","False"
"9979","IfcWall PARAPET Stahlbeton C35/45 Fertigteil","Betonfertigteil hochfest","1","False","IfcWall","PARAPET","False","False","False","False","True"
"9980","IfcWall PARAPET Stahlbeton C35/45 Ortbeton","Tiefbaubeton","1","False","IfcWall","PARAPET","False","False","False","True","False"
"9981","IfcWall PARAPET Stahlbeton C40/50","Tiefbaubeton | Betonfertigteil hochfest","2","True","IfcWall","PARAPET","False","False","False","False","False"
"9982","IfcWall PARAPET Stahlbeton C40/50 Fertigteil","Betonfertigteil hochfest","1","False","IfcWall","PARAPET","False","False","False","False","True"
"9983","IfcWall PARAPET Stahlbeton C40/50 Ortbeton","Tiefbaubeton","1","False","IfcWall","PARAPET","False","False","False","True","False"
"9984","IfcWall PARAPET Stahlbeton NPK D","Tiefbaubeton","1","False","IfcWall","PARAPET","True","False","False","False","False"
"9985","IfcWall PARAPET Stahlbeton NPK D C35/45 Fertigteil","Betonfertigteil hochfest","1","False","IfcWall","PARAPET","True","False","False","False","True"
"9986","IfcWall PARAPET Stahlbeton NPK E","Tiefbaubeton","1","False","IfcWall","PARAPET","True","False","False","False","False"
"9987","IfcWall PARAPET Stahlbeton NPK E C40/50 Ortbeton","Tiefbaubeton","1","False","IfcWall","PARAPET","True","False","False","True","False"
"9988","IfcWall PARAPET Stahlbeton NPK F","Tiefbaubeton","1","False","IfcWall","PARAPET","True","False","False","False","False"
"9989","IfcWall PARAPET Stahlbeton NPK F C30/37 Fertigteil","Betonfertigteil normalfest","1","False","IfcWall","PARAPET","True","False","False","False","True"
"9990","IfcWall PARAPET Stahlbeton NPK F C35/45 Ortbeton","Tiefbaubeton","1","False","IfcWall","PARAPET","True","False","False","True","False"
"9991","IfcWall PARAPET Stahlbeton NPK G","Tiefbaubeton","1","False","IfcWall","PARAPET","True","False","False","False","False"
"9992","IfcWall PARAPET Stahlbeton NPK G C20/25 Fertigteil","Betonfertigteil normalfest","1","False","IfcWall","PARAPET","True","False","False","False","True"
"9993","IfcWall PARAPET Stahlbeton NPK G C20/25 Ortbeton","Tiefbaubeton","1","False","IfcWall","PARAPET","True","False","False","True","False"
"9994","IfcWall PARAPET Stahlbeton NPK G C25/30 Ortbeton","Tiefbaubeton","1","False","IfcWall","PARAPET","True","False","False","True","False"
"9995","IfcWall PARAPET Stahlbeton NPK G C25/30 PRECAST","Betonfertigteil normalfest","1","False","IfcWall","PARAPET","True","True","False","False","False"
"9996","IfcWall PARAPET Stahlbeton NPK G C30/37 INSITU","Tiefbaubeton","1","False","IfcWall","PARAPET","True","False","True","False","False"
"9997","IfcWall PARAPET Stahlbeton NPK G C40/50 Fertigteil","Betonfertigteil hochfest","1","False","IfcWall","PARAPET","True","False","False","False","True"
"9998","IfcWall POLYGONAL Beton","Tiefbaubeton | Betonfertigteil normalfest | Betonfertigteil hochfest","3","True","IfcWall","POLYGONAL","False","False","False","False","False"
"9999","IfcWall POLYGONAL Beton Fertigteil","Betonfertigteil normalfest | Betonfertigteil hochfest","2","True","IfcWall","POLYGONAL","False","False","False","False","True"
"10000","IfcWall POLYGONAL Beton INSITU","Tiefbaubeton","1","False","IfcWall","POLYGONAL","False","False","True","False","False"
"10001","IfcWall POLYGONAL Beton Ortbeton","Tiefbaubeton","1","False","IfcWall","POLYGONAL","False","False","False","True","False"
"10002","IfcWall POLYGONAL Beton PRECAST","Betonfertigteil normalfest | Betonfertigteil hochfest","2","True","IfcWall","POLYGONAL","False","True","False","False","False"
"10003","IfcWall POLYGONAL Beton C12/15","Magerbeton","1","False","IfcWall","POLYGONAL","False","False","False","False","False"
"10004","IfcWall POLYGONAL Beton C12/15 Ortbeton","Magerbeton","1","False","IfcWall","POLYGONAL","False","False","False","True","False"
"10005","IfcWall POLYGONAL Beton C16/20","Magerbeton","1","False","IfcWall","POLYGONAL","False","False","False","False","False"
"10006","IfcWall POLYGONAL Beton C16/20 Ortbeton","Magerbeton","1","False","IfcWall","POLYGONAL","False","False","False","True","False"
"10007","IfcWall POLYGONAL Beton C20/25","Tiefbaubeton | Betonfertigteil normalfest","2","True","IfcWall","POLYGONAL","False","False","False","False","False"
"10008","IfcWall POLYGONAL Beton C20/25 Ortbeton","Tiefbaubeton","1","False","IfcWall","POLYGONAL","False","False","False","True","False"
"10009","IfcWall POLYGONAL Beton C20/25 PRECAST","Betonfertigteil normalfest","1","False","IfcWall","POLYGONAL","False","True","False","False","False"
"10010","IfcWall POLYGONAL Beton C25/30","Tiefbaubeton | Betonfertigteil normalfest","2","True","IfcWall","POLYGONAL","False","False","False","False","False"
"10011","IfcWall POLYGONAL Beton C25/30 Fertigteil","Betonfertigteil normalfest","1","False","IfcWall","POLYGONAL","False","False","False","False","True"
"10012","IfcWall POLYGONAL Beton C25/30 INSITU","Tiefbaubeton","1","False","IfcWall","POLYGONAL","False","False","True","False","False"
