"row_id","entity","target"
"8970","IfcTendonAnchor","Stahlblech blank"
"8970","IfcTendonAnchor","Stahlprofil blank"
"8970","IfcTendonAnchor","Stahlblech verzinkt"
"8971","IfcTendonAnchor","Stahlblech blank"
"8971","IfcTendonAnchor","Stahlprofil blank"
"8971","IfcTendonAnchor","Stahlblech verzinkt"
"8972","IfcTendonAnchor","Stahlblech blank"
"8972","IfcTendonAnchor","Stahlprofil blank"
"8972","IfcTendonAnchor","Stahlblech verzinkt"
"8973","IfcTendonAnchor","Stahlblech blank"
"8973","IfcTendonAnchor","Stahlprofil blank"
"8973","IfcTendonAnchor","Stahlblech verzinkt"
"8974","IfcTendonAnchor","Stahlblech blank"
"8974","IfcTendonAnchor","Stahlprofil blank"
"8974","IfcTendonAnchor","Stahlblech verzinkt"
"8975","IfcTendonAnchor","Stahlblech blank"
"8975","IfcTendonAnchor","Stahlprofil blank"
"8975","IfcTendonAnchor","Stahlblech verzinkt"
"8976","IfcTendonAnchor","Stahlblech blank"
"8976","IfcTendonAnchor","Stahlprofil blank"
"8976","IfcTendonAnchor","Stahlblech verzinkt"
"8977","IfcTendonAnchor","Stahlblech blank"
"8977","IfcTendonAnchor","Stahlprofil blank"
"8977","IfcTendonAnchor","Stahlblech verzinkt"
"8978","IfcTendonAnchor","Stahlblech blank"
"8978","IfcTendonAnchor","Stahlprofil blank"
"8978","IfcTendonAnchor","Stahlblech verzinkt"
"8979","IfcTendonAnchor","Stahlblech blank"
"8979","IfcTendonAnchor","Stahlprofil blank"
"8979","IfcTendonAnchor","Stahlblech verzinkt"
"8980","IfcTendonAnchor","Stahlblech blank"
"8980","IfcTendonAnchor","Stahlprofil blank"
"8980","IfcTendonAnchor","Stahlblech verzinkt"
"8981","IfcTendonAnchor","Stahlblech blank"
"8981","IfcTendonAnchor","Stahlprofil blank"
"8981","IfcTendonAnchor","Stahlblech verzinkt"
"8982","IfcTendonAnchor","Stahlblech blank"
"8982","IfcTendonAnchor","Stahlprofil blank"
"8982","IfcTendonAnchor","Stahlblech verzinkt"
"8983","IfcTendonAnchor","Stahlblech blank"
"8983","IfcTendonAnchor","Stahlprofil blank"
"8983","IfcTendonAnchor","Stahlblech verzinkt"
"8984","IfcTendonAnchor","Stahlblech blank"
"8984","IfcTendonAnchor","Stahlprofil blank"
"8984","IfcTendonAnchor","Stahlblech verzinkt"
"8985","IfcTendonAnchor","Stahlblech blank"
"8985","IfcTendonAnchor","Stahlprofil blank"
"8985","IfcTendonAnchor","Stahlblech verzinkt"
"8986","IfcTendonAnchor","Stahlblech blank"
"8986","IfcTendonAnchor","Stahlprofil blank"
"8986","IfcTendonAnchor","Stahlblech verzinkt"
"8987","IfcTendonAnchor","Stahlblech blank"
"8987","IfcTendonAnchor","Stahlprofil blank"
"8987","IfcTendonAnchor","Stahlblech verzinkt"
"8988","IfcTendonAnchor","Stahlblech blank"
"8988","IfcTendonAnchor","Stahlprofil blank"
"8988","IfcTendonAnchor","Stahlblech verzinkt"
"8989","IfcTendonAnchor","Stahlblech blank"
"8989","IfcTendonAnchor","Stahlprofil blank"
"8989","IfcTendonAnchor","Stahlblech verzinkt"
"8990","IfcTendonAnchor","Stahlblech blank"
"8990","IfcTendonAnchor","Stahlprofil blank"
"8990","IfcTendonAnchor","Stahlblech verzinkt"
"8991","IfcTendonAnchor","Stahlblech blank"
"8991","IfcTendonAnchor","Stahlprofil blank"
"8991","IfcTendonAnchor","Stahlblech verzinkt"
"8992","IfcTendonAnchor","Stahlblech blank"
"8992","IfcTendonAnchor","Stahlprofil blank"
"8992","IfcTendonAnchor","Stahlblech verzinkt"
"8993","IfcTendonAnchor","Stahlblech blank"
"8993","IfcTendonAnchor","Stahlprofil blank"
"8993","IfcTendonAnchor","Stahlblech verzinkt"
"8994","IfcTendonAnchor","Stahlblech blank"
"8994","IfcTendonAnchor","Stahlprofil blank"
"8994","IfcTendonAnchor","Stahlblech verzinkt"
"8995","IfcTendonAnchor","Stahlblech blank"
"8995","IfcTendonAnchor","Stahlprofil blank"
"8995","IfcTendonAnchor","Stahlblech verzinkt"
"8996","IfcTendonAnchor","Stahlblech blank"
"8996","IfcTendonAnchor","Stahlprofil blank"
"8996","IfcTendonAnchor","Stahlblech verzinkt"
"8997","IfcTendonAnchor","Stahlblech blank"
"8997","IfcTendonAnchor","Stahlprofil blank"
"8997","IfcTendonAnchor","Stahlblech verzinkt"
"8998","IfcTendonAnchor","Stahlblech blank"
"8998","IfcTendonAnchor","Stahlprofil blank"
"8998","IfcTendonAnchor","Stahlblech verzinkt"
"8999","IfcTendonAnchor","Stahlblech blank"
"8999","IfcTendonAnchor","Stahlprofil blank"
"8999","IfcTendonAnchor","Stahlblech verzinkt"
"9000","IfcTendonAnchor","Stahlblech blank"
"9000","IfcTendonAnchor","Stahlprofil blank"
"9000","IfcTendonAnchor","Stahlblech verzinkt"
"9001","IfcTendonAnchor","Stahlblech blank"
"9001","IfcTendonAnchor","Stahlprofil blank"
"9001","IfcTendonAnchor","Stahlblech verzinkt"
"9002","IfcTendonAnchor","Stahlblech blank"
"9002","IfcTendonAnchor","Stahlprofil blank"
"9002","IfcTendonAnchor","Stahlblech verzinkt"
"9003","IfcTendonAnchor","Stahlblech blank"
"9003","IfcTendonAnchor","Stahlprofil blank"
"9003","IfcTendonAnchor","Stahlblech verzinkt"
"9004","IfcTendonAnchor","Stahlblech blank"
"9004","IfcTendonAnchor","Stahlprofil blank"
"9004","IfcTendonAnchor","Stahlblech verzinkt"
"9005","IfcTendonConduit","Stahlblech blank"
"9005","IfcTendonConduit","Stahlprofil blank"
"9006","IfcTendonConduit","Stahlblech blank"
"9006","IfcTendonConduit","Stahlprofil blank"
"9007","IfcTendonConduit","Stahlblech blank"
"9007","IfcTendonConduit","Stahlprofil blank"
"9008","IfcTendonConduit","Polyethylen PE"
"9008","IfcTendonConduit","Polypropylen PP"
"9008","IfcTendonConduit","Polyvinylchlorid PVC"
"9008","IfcTendonConduit","Polyurethan PUR PIR"
"9009","IfcTendonConduit","Stahlblech blank"
"9009","IfcTendonConduit","Stahlprofil blank"
"9010","IfcTendonConduit","Stahlblech blank"
"9010","IfcTendonConduit","Stahlprofil blank"
"9011","IfcTendonConduit","Stahlblech blank"
"9011","IfcTendonConduit","Stahlprofil blank"
"9012","IfcTendonConduit","Stahlblech blank"
"9012","IfcTendonConduit","Stahlprofil blank"
"9013","IfcTendonConduit","Stahlblech blank"
"9013","IfcTendonConduit","Stahlprofil blank"
"9014","IfcTendonConduit","Stahlblech blank"
"9014","IfcTendonConduit","Stahlprofil blank"
"9015","IfcTendonConduit","Stahlblech blank"
"9015","IfcTendonConduit","Stahlprofil blank"
"9016","IfcTendonConduit","Stahlblech blank"
"9016","IfcTendonConduit","Stahlprofil blank"
"9017","IfcTendonConduit","Stahlblech blank"
"9017","IfcTendonConduit","Stahlprofil blank"
"9018","IfcTendonConduit","Stahlblech blank"
"9018","IfcTendonConduit","Stahlprofil blank"
"9019","IfcTendonConduit","Stahlblech blank"
"9019","IfcTendonConduit","Stahlprofil blank"
"9020","IfcTendonConduit","Stahlblech blank"
"9020","IfcTendonConduit","Stahlprofil blank"
"9021","IfcTendonConduit","Polyethylen PE"
"9021","IfcTendonConduit","Polypropylen PP"
"9021","IfcTendonConduit","Polyvinylchlorid PVC"
"9021","IfcTendonConduit","Polycarbonat PC"
"9021","IfcTendonConduit","Polyamid PA glasfaserverstärkt"
"9022","IfcTendonConduit","Stahlblech blank"
"9022","IfcTendonConduit","Stahlprofil blank"
"9023","IfcTendonConduit","Stahlblech blank"
"9023","IfcTendonConduit","Stahlprofil blank"
"9024","IfcTendonConduit","Stahlblech blank"
"9024","IfcTendonConduit","Stahlprofil blank"
"9025","IfcTendonConduit","Stahlblech blank"
"9025","IfcTendonConduit","Stahlprofil blank"
"9026","IfcTendonConduit","Stahlblech blank"
"9026","IfcTendonConduit","Stahlprofil blank"
"9027","IfcTendonConduit","Stahlblech blank"
"9027","IfcTendonConduit","Stahlprofil blank"
"9028","IfcTendonConduit","Stahlblech blank"
"9028","IfcTendonConduit","Stahlprofil blank"
"9029","IfcTendonConduit","Stahlblech blank"
"9029","IfcTendonConduit","Stahlprofil blank"
"9030","IfcTendonConduit","Stahlblech blank"
"9030","IfcTendonConduit","Stahlprofil blank"
"9031","IfcTendonConduit","Stahlblech blank"
"9031","IfcTendonConduit","Stahlprofil blank"
"9032","IfcTendonConduit","Stahlblech blank"
"9032","IfcTendonConduit","Stahlprofil blank"
"9033","IfcTendonConduit","Stahlblech blank"
"9033","IfcTendonConduit","Stahlprofil blank"
"9034","IfcTendonConduit","Polyethylen PE"
"9034","IfcTendonConduit","Polypropylen PP"
"9034","IfcTendonConduit","Polyvinylchlorid PVC"
"9034","IfcTendonConduit","Polycarbonat PC"
"9034","IfcTendonConduit","Polyamid PA glasfaserverstärkt"
"9035","IfcTendonConduit","Stahlblech blank"
"9035","IfcTendonConduit","Stahlprofil blank"
"9036","IfcTendonConduit","Stahlblech blank"
"9036","IfcTendonConduit","Stahlprofil blank"
"9037","IfcTendonConduit","Stahlblech blank"
"9037","IfcTendonConduit","Stahlprofil blank"
"9038","IfcTendonConduit","Stahlblech blank"
"9038","IfcTendonConduit","Stahlprofil blank"
"9039","IfcTendonConduit","Stahlblech blank"
"9039","IfcTendonConduit","Stahlprofil blank"
"9040","IfcTendonConduit","Stahlblech blank"
"9040","IfcTendonConduit","Stahlprofil blank"
"9041","IfcTendonConduit","Stahlblech blank"
"9041","IfcTendonConduit","Stahlprofil blank"
"9042","IfcTendonConduit","Stahlblech blank"
"9042","IfcTendonConduit","Stahlprofil blank"
"9043","IfcTendonConduit","Stahlblech blank"
"9043","IfcTendonConduit","Stahlprofil blank"
"9044","IfcTendonConduit","Stahlblech blank"
"9044","IfcTendonConduit","Stahlprofil blank"
"9045","IfcTendonConduit","Stahlblech blank"
"9045","IfcTendonConduit","Stahlprofil blank"
"9046","IfcTendonConduit","Stahlblech blank"
"9046","IfcTendonConduit","Stahlprofil blank"
"9047","IfcTendonConduit","Polyethylen PE"
"9047","IfcTendonConduit","Polypropylen PP"
"9047","IfcTendonConduit","Polyvinylchlorid PVC"
"9048","IfcTendonConduit","Stahlblech blank"
"9048","IfcTendonConduit","Stahlprofil blank"
"9049","IfcTendonConduit","Stahlblech blank"
"9049","IfcTendonConduit","Stahlprofil blank"
"9050","IfcTendonConduit","Stahlblech blank"
"9050","IfcTendonConduit","Stahlprofil blank"
"9051","IfcTendonConduit","Stahlblech blank"
"9051","IfcTendonConduit","Stahlprofil blank"
"9052","IfcTendonConduit","Stahlblech blank"
"9052","IfcTendonConduit","Stahlprofil blank"
"9053","IfcTendonConduit","Stahlblech blank"
"9053","IfcTendonConduit","Stahlprofil blank"
"9054","IfcTendonConduit","Stahlblech blank"
"9054","IfcTendonConduit","Stahlprofil blank"
"9055","IfcTendonConduit","Stahlblech blank"
"9055","IfcTendonConduit","Stahlprofil blank"
"9056","IfcTendonConduit","Polyethylen PE"
"9056","IfcTendonConduit","Polypropylen PP"
"9056","IfcTendonConduit","Polyvinylchlorid PVC"
"9057","IfcTendonConduit","Stahlblech blank"
"9057","IfcTendonConduit","Stahlprofil blank"
"9058","IfcTendonConduit","Stahlblech blank"
"9058","IfcTendonConduit","Stahlprofil blank"
"9059","IfcTendonConduit","Stahlblech blank"
"9059","IfcTendonConduit","Stahlprofil blank"
"9060","IfcTendonConduit","Stahlblech blank"
"9060","IfcTendonConduit","Stahlprofil blank"
"9061","IfcTendonConduit","Stahlblech blank"
"9061","IfcTendonConduit","Stahlprofil blank"
"9062","IfcTendonConduit","Stahlblech blank"
"9062","IfcTendonConduit","Stahlprofil blank"
"9063","IfcTendonConduit","Stahlblech blank"
"9063","IfcTendonConduit","Stahlprofil blank"
"9064","IfcTendonConduit","Stahlblech blank"
"9064","IfcTendonConduit","Stahlprofil blank"
"9065","IfcTendonConduit","Stahlblech blank"
"9065","IfcTendonConduit","Stahlprofil blank"
"9066","IfcTendonConduit","Stahlblech blank"
"9066","IfcTendonConduit","Stahlprofil blank"
"9067","IfcTendonConduit","Stahlblech blank"
"9067","IfcTendonConduit","Stahlprofil blank"
"9068","IfcTendonConduit","Stahlblech blank"
"9068","IfcTendonConduit","Stahlprofil blank"
"9069","IfcTrackElement","Stahlblech blank"
"9069","IfcTrackElement","Stahlprofil blank"
"9070","IfcTrackElement","Stahlblech blank"
"9070","IfcTrackElement","Stahlprofil blank"
"9071","IfcTrackElement","Stahlblech blank"
"9071","IfcTrackElement","Stahlprofil blank"
"9072","IfcTrackElement","Tiefbaubeton"
"9072","IfcTrackElement","Betonfertigteil normalfest"
"9072","IfcTrackElement","Betonfertigteil hochfest"
"9073","IfcTrackElement","Betonfertigteil normalfest"
"9073","IfcTrackElement","Betonfertigteil hochfest"
"9074","IfcTrackElement","Tiefbaubeton"
"9075","IfcTrackElement","Tiefbaubeton"
"9076","IfcTrackElement","Betonfertigteil normalfest"
"9076","IfcTrackElement","Betonfertigteil hochfest"
"9077","IfcTrackElement","Tiefbaubeton"
"9077","IfcTrackElement","Betonfertigteil normalfest"
"9078","IfcTrackElement","Betonfertigteil normalfest"
"9079","IfcTrackElement","Tiefbaubeton"
"9080","IfcTrackElement","Tiefbaubeton"
"9080","IfcTrackElement","Betonfertigteil normalfest"
"9081","IfcTrackElement","Betonfertigteil normalfest"
"9082","IfcTrackElement","Tiefbaubeton"
"9083","IfcTrackElement","Tiefbaubeton"
"9083","IfcTrackElement","Betonfertigteil normalfest"
"9084","IfcTrackElement","Betonfertigteil normalfest"
"9085","IfcTrackElement","Tiefbaubeton"
"9086","IfcTrackElement","Tiefbaubeton"
"9086","IfcTrackElement","Betonfertigteil hochfest"
"9087","IfcTrackElement","Betonfertigteil hochfest"
"9088","IfcTrackElement","Tiefbaubeton"
"9089","IfcTrackElement","Tiefbaubeton"
"9089","IfcTrackElement","Betonfertigteil hochfest"
"9090","IfcTrackElement","Tiefbaubeton"
"9091","IfcTrackElement","Betonfertigteil hochfest"
"9092","IfcTrackElement","Tiefbaubeton"
"9093","IfcTrackElement","Betonfertigteil normalfest"
"9094","IfcTrackElement","Tiefbaubeton"
"9095","IfcTrackElement","Tiefbaubeton"
"9096","IfcTrackElement","Tiefbaubeton"
"9097","IfcTrackElement","Tiefbaubeton"
"9098","IfcTrackElement","Tiefbaubeton"
"9099","IfcTrackElement","Tiefbaubeton"
"9100","IfcTrackElement","Tiefbaubeton"
"9101","IfcTrackElement","Betonfertigteil normalfest"
"9102","IfcTrackElement","Betonfertigteil hochfest"
"9103","IfcTrackElement","Tiefbaubeton"
"9104","IfcTrackElement","Betonfertigteil normalfest"
"9105","IfcTrackElement","Betonfertigteil hochfest"
"9106","IfcTrackElement","Massivholz Buche Eiche kammergetrocknet gehobelt"
"9106","IfcTrackElement","Massivholz Buche Eiche kammergetrocknet rau"
"9106","IfcTrackElement","Massivholz Buche Eiche luftgetrocknet rau"
"9107","IfcTrackElement","Massivholz Buche Eiche kammergetrocknet gehobelt"
"9107","IfcTrackElement","Massivholz Buche Eiche kammergetrocknet rau"
"9107","IfcTrackElement","Massivholz Buche Eiche luftgetrocknet rau"
"9108","IfcTrackElement","Massivholz Buche Eiche kammergetrocknet gehobelt"
"9108","IfcTrackElement","Massivholz Buche Eiche kammergetrocknet rau"
"9108","IfcTrackElement","Massivholz Buche Eiche luftgetrocknet rau"
"9109","IfcTrackElement","Polyethylen PE"
"9109","IfcTrackElement","Polypropylen PP"
"9109","IfcTrackElement","Polyvinylchlorid PVC"
"9109","IfcTrackElement","Polycarbonat PC"
"9109","IfcTrackElement","Polyamid PA glasfaserverstärkt"
"9110","IfcTrackElement","Dichtungsbahn Polyolefin FPO"
"9111","IfcTrackElement","Stahlblech blank"
"9111","IfcTrackElement","Stahlprofil blank"
"9112","IfcTrackElement","Stahlblech blank"
"9112","IfcTrackElement","Stahlprofil blank"
"9113","IfcTrackElement","Stahlblech blank"
"9113","IfcTrackElement","Stahlprofil blank"
"9114","IfcTrackElement","Stahlblech blank"
"9114","IfcTrackElement","Stahlprofil blank"
"9115","IfcTrackElement","Stahlblech blank"
"9115","IfcTrackElement","Stahlprofil blank"
"9116","IfcTrackElement","Stahlblech blank"
"9116","IfcTrackElement","Stahlprofil blank"
"9117","IfcTrackElement","Stahlblech blank"
"9117","IfcTrackElement","Stahlprofil blank"
"9118","IfcTrackElement","Stahlblech blank"
"9118","IfcTrackElement","Stahlprofil blank"
"9119","IfcTrackElement","Tiefbaubeton"
"9119","IfcTrackElement","Betonfertigteil normalfest"
"9119","IfcTrackElement","Betonfertigteil hochfest"
"9120","IfcTrackElement","Betonfertigteil normalfest"
"9120","IfcTrackElement","Betonfertigteil hochfest"
"9121","IfcTrackElement","Tiefbaubeton"
"9122","IfcTrackElement","Tiefbaubeton"
"9123","IfcTrackElement","Betonfertigteil normalfest"
"9123","IfcTrackElement","Betonfertigteil hochfest"
"9124","IfcTrackElement","Tiefbaubeton"
"9124","IfcTrackElement","Betonfertigteil normalfest"
"9125","IfcTrackElement","Tiefbaubeton"
"9126","IfcTrackElement","Betonfertigteil normalfest"
"9127","IfcTrackElement","Tiefbaubeton"
"9127","IfcTrackElement","Betonfertigteil normalfest"
"9128","IfcTrackElement","Tiefbaubeton"
"9129","IfcTrackElement","Betonfertigteil normalfest"
"9130","IfcTrackElement","Tiefbaubeton"
"9130","IfcTrackElement","Betonfertigteil normalfest"
"9131","IfcTrackElement","Betonfertigteil normalfest"
"9132","IfcTrackElement","Tiefbaubeton"
"9133","IfcTrackElement","Tiefbaubeton"
"9133","IfcTrackElement","Betonfertigteil hochfest"
"9134","IfcTrackElement","Tiefbaubeton"
"9135","IfcTrackElement","Betonfertigteil hochfest"
"9136","IfcTrackElement","Tiefbaubeton"
"9136","IfcTrackElement","Betonfertigteil hochfest"
"9137","IfcTrackElement","Betonfertigteil hochfest"
"9138","IfcTrackElement","Tiefbaubeton"
"9139","IfcTrackElement","Tiefbaubeton"
"9140","IfcTrackElement","Betonfertigteil normalfest"
"9141","IfcTrackElement","Betonfertigteil normalfest"
"9142","IfcTrackElement","Betonfertigteil hochfest"
"9143","IfcTrackElement","Tiefbaubeton"
"9144","IfcTrackElement","Tiefbaubeton"
"9145","IfcTrackElement","Betonfertigteil normalfest"
"9146","IfcTrackElement","Betonfertigteil hochfest"
"9147","IfcTrackElement","Tiefbaubeton"
"9148","IfcTrackElement","Tiefbaubeton"
"9149","IfcTrackElement","Tiefbaubeton"
"9150","IfcTrackElement","Tiefbaubeton"
"9151","IfcTrackElement","Tiefbaubeton"
"9152","IfcTrackElement","Stahlblech blank"
"9152","IfcTrackElement","Stahlprofil blank"
"9153","IfcTrackElement","Stahlblech blank"
"9153","IfcTrackElement","Stahlprofil blank"
"9154","IfcTrackElement","Stahlblech blank"
"9154","IfcTrackElement","Stahlprofil blank"
"9155","IfcTrackElement","Stahlblech blank"
"9155","IfcTrackElement","Stahlprofil blank"
"9156","IfcTrackElement","Stahlblech blank"
"9156","IfcTrackElement","Stahlprofil blank"
"9157","IfcTrackElement","Stahlblech blank"
"9157","IfcTrackElement","Stahlprofil blank"
"9158","IfcTrackElement","Stahlblech blank"
"9158","IfcTrackElement","Stahlprofil blank"
"9159","IfcTrackElement","Stahlblech blank"
"9159","IfcTrackElement","Stahlprofil blank"
"9160","IfcTrackElement","Stahlblech blank"
"9160","IfcTrackElement","Stahlprofil blank"
"9161","IfcTrackElement","Stahlblech blank"
"9161","IfcTrackElement","Stahlprofil blank"
"9162","IfcTrackElement","Stahlblech blank"
"9162","IfcTrackElement","Stahlprofil blank"
"9163","IfcTrackElement","Stahlblech blank"
"9163","IfcTrackElement","Stahlprofil blank"
"9164","IfcTrackElement","Stahlblech blank"
"9164","IfcTrackElement","Stahlprofil blank"
"9165","IfcTrackElement","Stahlblech blank"
"9165","IfcTrackElement","Stahlprofil blank"
"9166","IfcTrackElement","Stahlblech blank"
"9166","IfcTrackElement","Stahlprofil blank"
"9167","IfcTrackElement","Stahlblech blank"
"9167","IfcTrackElement","Stahlprofil blank"
"9168","IfcTrackElement","Stahlblech blank"
"9168","IfcTrackElement","Stahlprofil blank"
"9169","IfcTrackElement","Stahlblech blank"
"9169","IfcTrackElement","Stahlprofil blank"
"9170","IfcTrackElement","Stahlblech blank"
"9170","IfcTrackElement","Stahlprofil blank"
"9171","IfcTrackElement","Stahlblech blank"
"9171","IfcTrackElement","Stahlprofil blank"
"9172","IfcTrackElement","Stahlblech blank"
"9172","IfcTrackElement","Stahlprofil blank"
"9173","IfcTrackElement","Stahlblech blank"
"9173","IfcTrackElement","Stahlprofil blank"
"9174","IfcTrackElement","Stahlblech blank"
"9174","IfcTrackElement","Stahlprofil blank"
"9175","IfcTrackElement","Stahlprofil blank"
"9176","IfcTrackElement","Stahlprofil blank"
"9177","IfcTrackElement","Stahlprofil blank"
"9178","IfcTrackElement","Stahlprofil blank"
"9179","IfcTrackElement","Stahlprofil blank"
"9180","IfcTrackElement","Stahlprofil blank"
"9181","IfcTrackElement","Stahlprofil blank"
"9182","IfcTrackElement","Stahlprofil blank"
"9183","IfcTrackElement","Stahlprofil blank"
"9184","IfcTrackElement","Stahlprofil blank"
"9185","IfcTrackElement","Stahlprofil blank"
"9186","IfcTrackElement","Stahlprofil blank"
"9187","IfcTrackElement","Stahlprofil blank"
"9188","IfcTrackElement","Stahlprofil blank"
"9189","IfcTrackElement","Stahlprofil blank"
"9190","IfcTrackElement","Stahlprofil blank"
"9191","IfcTrackElement","Stahlprofil blank"
"9192","IfcTrackElement","Stahlprofil blank"
"9193","IfcTrackElement","Stahlprofil blank"
"9194","IfcTrackElement","Stahlprofil blank"
"9195","IfcTrackElement","Stahlprofil blank"
"9196","IfcTrackElement","Stahlprofil blank"
"9197","IfcTrackElement","Stahlprofil blank"
"9198","IfcTrackElement","Stahlprofil blank"
"9199","IfcTrackElement","Tiefbaubeton"
"9199","IfcTrackElement","Betonfertigteil normalfest"
"9199","IfcTrackElement","Betonfertigteil hochfest"
"9200","IfcTrackElement","Betonfertigteil normalfest"
"9200","IfcTrackElement","Betonfertigteil hochfest"
"9201","IfcTrackElement","Tiefbaubeton"
"9202","IfcTrackElement","Tiefbaubeton"
"9203","IfcTrackElement","Betonfertigteil normalfest"
"9203","IfcTrackElement","Betonfertigteil hochfest"
"9204","IfcTrackElement","Tiefbaubeton"
"9204","IfcTrackElement","Betonfertigteil normalfest"
"9205","IfcTrackElement","Betonfertigteil normalfest"
"9206","IfcTrackElement","Tiefbaubeton"
"9207","IfcTrackElement","Tiefbaubeton"
"9207","IfcTrackElement","Betonfertigteil normalfest"
"9208","IfcTrackElement","Betonfertigteil normalfest"
"9209","IfcTrackElement","Tiefbaubeton"
"9210","IfcTrackElement","Tiefbaubeton"
"9210","IfcTrackElement","Betonfertigteil normalfest"
"9211","IfcTrackElement","Tiefbaubeton"
"9212","IfcTrackElement","Betonfertigteil normalfest"
"9213","IfcTrackElement","Tiefbaubeton"
"9213","IfcTrackElement","Betonfertigteil hochfest"
"9214","IfcTrackElement","Tiefbaubeton"
"9215","IfcTrackElement","Betonfertigteil hochfest"
"9216","IfcTrackElement","Tiefbaubeton"
"9216","IfcTrackElement","Betonfertigteil hochfest"
"9217","IfcTrackElement","Tiefbaubeton"
"9218","IfcTrackElement","Betonfertigteil hochfest"
"9219","IfcTrackElement","Tiefbaubeton"
"9220","IfcTrackElement","Tiefbaubeton"
"9221","IfcTrackElement","Betonfertigteil hochfest"
"9222","IfcTrackElement","Tiefbaubeton"
"9223","IfcTrackElement","Tiefbaubeton"
"9224","IfcTrackElement","Tiefbaubeton"
"9225","IfcTrackElement","Tiefbaubeton"
"9226","IfcTrackElement","Betonfertigteil normalfest"
"9227","IfcTrackElement","Betonfertigteil hochfest"
"9228","IfcTrackElement","Tiefbaubeton"
"9229","IfcTrackElement","Betonfertigteil normalfest"
"9230","IfcTrackElement","Tiefbaubeton"
"9231","IfcTrackElement","Betonfertigteil normalfest"
"9232","IfcTrackElement","Tiefbaubeton"
"9233","IfcTrackElement","Massivholz Buche Eiche kammergetrocknet gehobelt"
"9233","IfcTrackElement","Massivholz Buche Eiche kammergetrocknet rau"
"9233","IfcTrackElement","Massivholz Buche Eiche luftgetrocknet rau"
"9234","IfcTrackElement","Massivholz Buche Eiche kammergetrocknet gehobelt"
"9234","IfcTrackElement","Massivholz Buche Eiche kammergetrocknet rau"
"9234","IfcTrackElement","Massivholz Buche Eiche luftgetrocknet rau"
"9235","IfcTrackElement","Massivholz Buche Eiche kammergetrocknet gehobelt"
"9235","IfcTrackElement","Massivholz Buche Eiche kammergetrocknet rau"
"9235","IfcTrackElement","Massivholz Buche Eiche luftgetrocknet rau"
"9236","IfcTrackElement","Polyethylen PE"
"9236","IfcTrackElement","Polypropylen PP"
"9236","IfcTrackElement","Polyvinylchlorid PVC"
"9236","IfcTrackElement","Polycarbonat PC"
"9236","IfcTrackElement","Polyamid PA glasfaserverstärkt"
"9237","IfcTrackElement","Polyethylen PE"
"9237","IfcTrackElement","Polypropylen PP"
"9238","IfcTrackElement","Tiefbaubeton"
"9238","IfcTrackElement","Betonfertigteil normalfest"
"9238","IfcTrackElement","Betonfertigteil hochfest"
"9239","IfcTrackElement","Betonfertigteil normalfest"
"9239","IfcTrackElement","Betonfertigteil hochfest"
"9240","IfcTrackElement","Tiefbaubeton"
"9241","IfcTrackElement","Betonfertigteil normalfest"
"9241","IfcTrackElement","Betonfertigteil hochfest"
"9242","IfcTrackElement","Tiefbaubeton"
"9242","IfcTrackElement","Betonfertigteil normalfest"
"9243","IfcTrackElement","Betonfertigteil normalfest"
"9244","IfcTrackElement","Tiefbaubeton"
"9245","IfcTrackElement","Tiefbaubeton"
"9245","IfcTrackElement","Betonfertigteil normalfest"
"9246","IfcTrackElement","Betonfertigteil normalfest"
"9247","IfcTrackElement","Tiefbaubeton"
"9248","IfcTrackElement","Tiefbaubeton"
"9248","IfcTrackElement","Betonfertigteil normalfest"
"9249","IfcTrackElement","Tiefbaubeton"
"9250","IfcTrackElement","Betonfertigteil normalfest"
"9251","IfcTrackElement","Tiefbaubeton"
"9251","IfcTrackElement","Betonfertigteil hochfest"
"9252","IfcTrackElement","Tiefbaubeton"
"9253","IfcTrackElement","Betonfertigteil hochfest"
"9254","IfcTrackElement","Tiefbaubeton"
"9254","IfcTrackElement","Betonfertigteil hochfest"
"9255","IfcTrackElement","Tiefbaubeton"
"9256","IfcTrackElement","Betonfertigteil hochfest"
"9257","IfcTrackElement","Tiefbaubeton"
"9258","IfcTrackElement","Betonfertigteil normalfest"
"9259","IfcTrackElement","Betonfertigteil normalfest"
"9260","IfcTrackElement","Tiefbaubeton"
"9261","IfcTrackElement","Tiefbaubeton"
"9262","IfcTrackElement","Tiefbaubeton"
"9263","IfcTrackElement","Tiefbaubeton"
"9264","IfcTrackElement","Betonfertigteil hochfest"
"9265","IfcTrackElement","Betonfertigteil hochfest"
"9266","IfcTrackElement","Tiefbaubeton"
"9267","IfcTrackElement","Betonfertigteil normalfest"
"9268","IfcTrackElement","Tiefbaubeton"
"9269","IfcTrackElement","Tiefbaubeton"
"9270","IfcTrackElement","Tiefbaubeton"
"9271","IfcTrackElement","Stahlblech blank"
"9271","IfcTrackElement","Stahlprofil blank"
"9272","IfcTrackElement","Stahlblech blank"
"9272","IfcTrackElement","Stahlprofil blank"
"9273","IfcTrackElement","Stahlblech blank"
"9273","IfcTrackElement","Stahlprofil blank"
"9274","IfcTrackElement","Stahlblech blank"
"9274","IfcTrackElement","Stahlprofil blank"
"9275","IfcTrackElement","Stahlblech blank"
"9275","IfcTrackElement","Stahlprofil blank"
"9276","IfcTrackElement","Stahlblech blank"
